Exp3 conditions: 2s, 4s, 8s, 15s, 30s
Run duration (s): 276

Trial Condition Onset Duration Image
1 8s 12 0.26667 scrambled-554.jpg
1 8s 12.2667 0.26667 scrambled-184.jpg
1 8s 12.5333 0.26667 scrambled-1220.jpg
1 8s 12.8 0.26667 scrambled-454.jpg
1 8s 13.0667 0.26667 scrambled-1299.jpg
1 8s 13.3333 0.26667 scrambled-358.jpg
1 8s 13.6 0.26667 scrambled-1229.jpg
1 8s 13.8667 0.26667 scrambled-683.jpg
1 8s 14.1333 0.26667 scrambled-107.jpg
1 8s 14.4 0.26667 scrambled-66.jpg
1 8s 14.6667 0.26667 scrambled-503.jpg
1 8s 14.9333 0.26667 scrambled-308.jpg
1 8s 15.2 0.26667 scrambled-790.jpg
1 8s 15.4667 0.26667 scrambled-1428.jpg
1 8s 15.7333 0.26667 scrambled-616.jpg
1 8s 16 0.26667 scrambled-853.jpg
1 8s 16.2667 0.26667 scrambled-195.jpg
1 8s 16.5333 0.26667 scrambled-1074.jpg
1 8s 16.8 0.26667 scrambled-987.jpg
1 8s 17.0667 0.26667 scrambled-1379.jpg
1 8s 17.3333 0.26667 scrambled-1133.jpg
1 8s 17.6 0.26667 scrambled-690.jpg
1 8s 17.8667 0.26667 scrambled-13.jpg
1 8s 18.1333 0.26667 scrambled-1179.jpg
1 8s 18.4 0.26667 scrambled-555.jpg
1 8s 18.6667 0.26667 scrambled-1121.jpg
1 8s 18.9333 0.26667 scrambled-827.jpg
1 8s 19.2 0.26667 scrambled-850.jpg
1 8s 19.4667 0.26667 scrambled-1092.jpg
1 8s 19.7333 0.26667 scrambled-492.jpg
2 2s 32 0.066667 scrambled-1209.jpg
2 2s 32.0667 0.066667 scrambled-1009.jpg
2 2s 32.1333 0.066667 scrambled-1315.jpg
2 2s 32.2 0.066667 scrambled-457.jpg
2 2s 32.2667 0.066667 scrambled-1272.jpg
2 2s 32.3333 0.066667 scrambled-538.jpg
2 2s 32.4 0.066667 scrambled-153.jpg
2 2s 32.4667 0.066667 scrambled-1358.jpg
2 2s 32.5333 0.066667 scrambled-304.jpg
2 2s 32.6 0.066667 scrambled-531.jpg
2 2s 32.6667 0.066667 scrambled-383.jpg
2 2s 32.7333 0.066667 scrambled-77.jpg
2 2s 32.8 0.066667 scrambled-869.jpg
2 2s 32.8667 0.066667 scrambled-757.jpg
2 2s 32.9333 0.066667 scrambled-1244.jpg
2 2s 33 0.066667 scrambled-673.jpg
2 2s 33.0667 0.066667 scrambled-960.jpg
2 2s 33.1333 0.066667 scrambled-1282.jpg
2 2s 33.2 0.066667 scrambled-396.jpg
2 2s 33.2667 0.066667 scrambled-98.jpg
2 2s 33.3333 0.066667 scrambled-14.jpg
2 2s 33.4 0.066667 scrambled-669.jpg
2 2s 33.4667 0.066667 scrambled-231.jpg
2 2s 33.5333 0.066667 scrambled-247.jpg
2 2s 33.6 0.066667 scrambled-49.jpg
2 2s 33.6667 0.066667 scrambled-41.jpg
2 2s 33.7333 0.066667 scrambled-509.jpg
2 2s 33.8 0.066667 scrambled-1366.jpg
2 2s 33.8667 0.066667 scrambled-1126.jpg
2 2s 33.9333 0.066667 scrambled-462.jpg
3 4s 46 0.13333 scrambled-1258.jpg
3 4s 46.1333 0.13333 scrambled-1374.jpg
3 4s 46.2667 0.13333 scrambled-659.jpg
3 4s 46.4 0.13333 scrambled-959.jpg
3 4s 46.5333 0.13333 scrambled-983.jpg
3 4s 46.6667 0.13333 scrambled-326.jpg
3 4s 46.8 0.13333 scrambled-628.jpg
3 4s 46.9333 0.13333 scrambled-1044.jpg
3 4s 47.0667 0.13333 scrambled-752.jpg
3 4s 47.2 0.13333 scrambled-393.jpg
3 4s 47.3333 0.13333 scrambled-511.jpg
3 4s 47.4667 0.13333 scrambled-334.jpg
3 4s 47.6 0.13333 scrambled-295.jpg
3 4s 47.7333 0.13333 scrambled-1236.jpg
3 4s 47.8667 0.13333 scrambled-1062.jpg
3 4s 48 0.13333 scrambled-83.jpg
3 4s 48.1333 0.13333 scrambled-434.jpg
3 4s 48.2667 0.13333 scrambled-1036.jpg
3 4s 48.4 0.13333 scrambled-649.jpg
3 4s 48.5333 0.13333 scrambled-56.jpg
3 4s 48.6667 0.13333 scrambled-663.jpg
3 4s 48.8 0.13333 scrambled-868.jpg
3 4s 48.9333 0.13333 scrambled-1298.jpg
3 4s 49.0667 0.13333 scrambled-953.jpg
3 4s 49.2 0.13333 scrambled-745.jpg
3 4s 49.3333 0.13333 scrambled-439.jpg
3 4s 49.4667 0.13333 scrambled-279.jpg
3 4s 49.6 0.13333 scrambled-801.jpg
3 4s 49.7333 0.13333 scrambled-726.jpg
3 4s 49.8667 0.13333 scrambled-837.jpg
4 15s 75 0.5 scrambled-377.jpg
4 15s 75.5 0.5 scrambled-261.jpg
4 15s 76 0.5 scrambled-525.jpg
4 15s 76.5 0.5 scrambled-534.jpg
4 15s 77 0.5 scrambled-374.jpg
4 15s 77.5 0.5 scrambled-88.jpg
4 15s 78 0.5 scrambled-828.jpg
4 15s 78.5 0.5 scrambled-680.jpg
4 15s 79 0.5 scrambled-474.jpg
4 15s 79.5 0.5 scrambled-60.jpg
4 15s 80 0.5 scrambled-113.jpg
4 15s 80.5 0.5 scrambled-542.jpg
4 15s 81 0.5 scrambled-611.jpg
4 15s 81.5 0.5 scrambled-452.jpg
4 15s 82 0.5 scrambled-144.jpg
4 15s 82.5 0.5 scrambled-299.jpg
4 15s 83 0.5 scrambled-1125.jpg
4 15s 83.5 0.5 scrambled-28.jpg
4 15s 84 0.5 scrambled-738.jpg
4 15s 84.5 0.5 scrambled-369.jpg
4 15s 85 0.5 scrambled-1136.jpg
4 15s 85.5 0.5 scrambled-967.jpg
4 15s 86 0.5 scrambled-875.jpg
4 15s 86.5 0.5 scrambled-1194.jpg
4 15s 87 0.5 scrambled-550.jpg
4 15s 87.5 0.5 scrambled-1168.jpg
4 15s 88 0.5 scrambled-1408.jpg
4 15s 88.5 0.5 scrambled-442.jpg
4 15s 89 0.5 scrambled-196.jpg
4 15s 89.5 0.5 scrambled-59.jpg
5 30s 102 1 scrambled-248.jpg
5 30s 103 1 scrambled-1014.jpg
5 30s 104 1 scrambled-1196.jpg
5 30s 105 1 scrambled-713.jpg
5 30s 106 1 scrambled-365.jpg
5 30s 107 1 scrambled-797.jpg
5 30s 108 1 scrambled-677.jpg
5 30s 109 1 scrambled-939.jpg
5 30s 110 1 scrambled-82.jpg
5 30s 111 1 scrambled-65.jpg
5 30s 112 1 scrambled-73.jpg
5 30s 113 1 scrambled-942.jpg
5 30s 114 1 scrambled-1025.jpg
5 30s 115 1 scrambled-822.jpg
5 30s 116 1 scrambled-956.jpg
5 30s 117 1 scrambled-1329.jpg
5 30s 118 1 scrambled-1296.jpg
5 30s 119 1 scrambled-43.jpg
5 30s 120 1 scrambled-1166.jpg
5 30s 121 1 scrambled-1064.jpg
5 30s 122 1 scrambled-24.jpg
5 30s 123 1 scrambled-1349.jpg
5 30s 124 1 scrambled-1210.jpg
5 30s 125 1 scrambled-133.jpg
5 30s 126 1 scrambled-251.jpg
5 30s 127 1 scrambled-971.jpg
5 30s 128 1 scrambled-1375.jpg
5 30s 129 1 scrambled-1422.jpg
5 30s 130 1 scrambled-961.jpg
5 30s 131 1 scrambled-1344.jpg
6 2s 144 0.066667 scrambled-129.jpg
6 2s 144.0667 0.066667 scrambled-407.jpg
6 2s 144.1333 0.066667 scrambled-1342.jpg
6 2s 144.2 0.066667 scrambled-1054.jpg
6 2s 144.2667 0.066667 scrambled-437.jpg
6 2s 144.3333 0.066667 scrambled-1421.jpg
6 2s 144.4 0.066667 scrambled-171.jpg
6 2s 144.4667 0.066667 scrambled-623.jpg
6 2s 144.5333 0.066667 scrambled-539.jpg
6 2s 144.6 0.066667 scrambled-264.jpg
6 2s 144.6667 0.066667 scrambled-544.jpg
6 2s 144.7333 0.066667 scrambled-331.jpg
6 2s 144.8 0.066667 scrambled-1423.jpg
6 2s 144.8667 0.066667 scrambled-1389.jpg
6 2s 144.9333 0.066667 scrambled-1075.jpg
6 2s 145 0.066667 scrambled-154.jpg
6 2s 145.0667 0.066667 scrambled-565.jpg
6 2s 145.1333 0.066667 scrambled-301.jpg
6 2s 145.2 0.066667 scrambled-292.jpg
6 2s 145.2667 0.066667 scrambled-1259.jpg
6 2s 145.3333 0.066667 scrambled-1106.jpg
6 2s 145.4 0.066667 scrambled-132.jpg
6 2s 145.4667 0.066667 scrambled-114.jpg
6 2s 145.5333 0.066667 scrambled-1291.jpg
6 2s 145.6 0.066667 scrambled-513.jpg
6 2s 145.6667 0.066667 scrambled-238.jpg
6 2s 145.7333 0.066667 scrambled-1287.jpg
