Exp3 conditions: 2s, 4s, 8s, 15s, 30s
Run duration (s): 276

Trial Condition Onset Duration Image
1 15s 12 0.5 scrambled-1204.jpg
1 15s 12.5 0.5 scrambled-543.jpg
1 15s 13 0.5 scrambled-586.jpg
1 15s 13.5 0.5 scrambled-462.jpg
1 15s 14 0.5 scrambled-591.jpg
1 15s 14.5 0.5 scrambled-884.jpg
1 15s 15 0.5 scrambled-261.jpg
1 15s 15.5 0.5 scrambled-124.jpg
1 15s 16 0.5 scrambled-1425.jpg
1 15s 16.5 0.5 scrambled-75.jpg
1 15s 17 0.5 scrambled-1002.jpg
1 15s 17.5 0.5 scrambled-806.jpg
1 15s 18 0.5 scrambled-361.jpg
1 15s 18.5 0.5 scrambled-653.jpg
1 15s 19 0.5 scrambled-880.jpg
1 15s 19.5 0.5 scrambled-964.jpg
1 15s 20 0.5 scrambled-697.jpg
1 15s 20.5 0.5 scrambled-647.jpg
1 15s 21 0.5 scrambled-1400.jpg
1 15s 21.5 0.5 scrambled-1320.jpg
1 15s 22 0.5 scrambled-1103.jpg
1 15s 22.5 0.5 scrambled-1229.jpg
1 15s 23 0.5 scrambled-4.jpg
1 15s 23.5 0.5 scrambled-1175.jpg
1 15s 24 0.5 scrambled-846.jpg
1 15s 24.5 0.5 scrambled-1418.jpg
1 15s 25 0.5 scrambled-977.jpg
1 15s 25.5 0.5 scrambled-225.jpg
1 15s 26 0.5 scrambled-1239.jpg
1 15s 26.5 0.5 scrambled-587.jpg
2 2s 39 0.066667 scrambled-9.jpg
2 2s 39.0667 0.066667 scrambled-718.jpg
2 2s 39.1333 0.066667 scrambled-949.jpg
2 2s 39.2 0.066667 scrambled-765.jpg
2 2s 39.2667 0.066667 scrambled-956.jpg
2 2s 39.3333 0.066667 scrambled-205.jpg
2 2s 39.4 0.066667 scrambled-872.jpg
2 2s 39.4667 0.066667 scrambled-135.jpg
2 2s 39.5333 0.066667 scrambled-1434.jpg
2 2s 39.6 0.066667 scrambled-1213.jpg
2 2s 39.6667 0.066667 scrambled-1166.jpg
2 2s 39.7333 0.066667 scrambled-499.jpg
2 2s 39.8 0.066667 scrambled-910.jpg
2 2s 39.8667 0.066667 scrambled-189.jpg
2 2s 39.9333 0.066667 scrambled-885.jpg
2 2s 40 0.066667 scrambled-319.jpg
2 2s 40.0667 0.066667 scrambled-939.jpg
2 2s 40.1333 0.066667 scrambled-117.jpg
2 2s 40.2 0.066667 scrambled-813.jpg
2 2s 40.2667 0.066667 scrambled-832.jpg
2 2s 40.3333 0.066667 scrambled-1304.jpg
2 2s 40.4 0.066667 scrambled-695.jpg
2 2s 40.4667 0.066667 scrambled-632.jpg
2 2s 40.5333 0.066667 scrambled-841.jpg
2 2s 40.6 0.066667 scrambled-660.jpg
2 2s 40.6667 0.066667 scrambled-715.jpg
2 2s 40.7333 0.066667 scrambled-529.jpg
2 2s 40.8 0.066667 scrambled-547.jpg
2 2s 40.8667 0.066667 scrambled-335.jpg
2 2s 40.9333 0.066667 scrambled-809.jpg
3 4s 53 0.13333 scrambled-688.jpg
3 4s 53.1333 0.13333 scrambled-957.jpg
3 4s 53.2667 0.13333 scrambled-734.jpg
3 4s 53.4 0.13333 scrambled-601.jpg
3 4s 53.5333 0.13333 scrambled-811.jpg
3 4s 53.6667 0.13333 scrambled-204.jpg
3 4s 53.8 0.13333 scrambled-590.jpg
3 4s 53.9333 0.13333 scrambled-857.jpg
3 4s 54.0667 0.13333 scrambled-1270.jpg
3 4s 54.2 0.13333 scrambled-266.jpg
3 4s 54.3333 0.13333 scrambled-1101.jpg
3 4s 54.4667 0.13333 scrambled-738.jpg
3 4s 54.6 0.13333 scrambled-217.jpg
3 4s 54.7333 0.13333 scrambled-599.jpg
3 4s 54.8667 0.13333 scrambled-901.jpg
3 4s 55 0.13333 scrambled-1247.jpg
3 4s 55.1333 0.13333 scrambled-810.jpg
3 4s 55.2667 0.13333 scrambled-1177.jpg
3 4s 55.4 0.13333 scrambled-243.jpg
3 4s 55.5333 0.13333 scrambled-798.jpg
3 4s 55.6667 0.13333 scrambled-1036.jpg
3 4s 55.8 0.13333 scrambled-716.jpg
3 4s 55.9333 0.13333 scrambled-1361.jpg
3 4s 56.0667 0.13333 scrambled-484.jpg
3 4s 56.2 0.13333 scrambled-460.jpg
3 4s 56.3333 0.13333 scrambled-696.jpg
3 4s 56.4667 0.13333 scrambled-701.jpg
3 4s 56.6 0.13333 scrambled-544.jpg
3 4s 56.7333 0.13333 scrambled-259.jpg
3 4s 56.8667 0.13333 scrambled-666.jpg
4 30s 69 1 scrambled-22.jpg
4 30s 70 1 scrambled-1365.jpg
4 30s 71 1 scrambled-1076.jpg
4 30s 72 1 scrambled-555.jpg
4 30s 73 1 scrambled-1257.jpg
4 30s 74 1 scrambled-1248.jpg
4 30s 75 1 scrambled-845.jpg
4 30s 76 1 scrambled-786.jpg
4 30s 77 1 scrambled-1319.jpg
4 30s 78 1 scrambled-145.jpg
4 30s 79 1 scrambled-856.jpg
4 30s 80 1 scrambled-1170.jpg
4 30s 81 1 scrambled-951.jpg
4 30s 82 1 scrambled-511.jpg
4 30s 83 1 scrambled-1024.jpg
4 30s 84 1 scrambled-481.jpg
4 30s 85 1 scrambled-1054.jpg
4 30s 86 1 scrambled-821.jpg
4 30s 87 1 scrambled-583.jpg
4 30s 88 1 scrambled-1056.jpg
4 30s 89 1 scrambled-1196.jpg
4 30s 90 1 scrambled-568.jpg
4 30s 91 1 scrambled-683.jpg
4 30s 92 1 scrambled-1118.jpg
4 30s 93 1 scrambled-737.jpg
4 30s 94 1 scrambled-1306.jpg
4 30s 95 1 scrambled-981.jpg
4 30s 96 1 scrambled-129.jpg
4 30s 97 1 scrambled-527.jpg
4 30s 98 1 scrambled-767.jpg
5 8s 111 0.26667 scrambled-1428.jpg
5 8s 111.2667 0.26667 scrambled-1273.jpg
5 8s 111.5333 0.26667 scrambled-383.jpg
5 8s 111.8 0.26667 scrambled-1128.jpg
5 8s 112.0667 0.26667 scrambled-1336.jpg
5 8s 112.3333 0.26667 scrambled-700.jpg
5 8s 112.6 0.26667 scrambled-1000.jpg
5 8s 112.8667 0.26667 scrambled-1290.jpg
5 8s 113.1333 0.26667 scrambled-1122.jpg
5 8s 113.4 0.26667 scrambled-967.jpg
5 8s 113.6667 0.26667 scrambled-264.jpg
5 8s 113.9333 0.26667 scrambled-60.jpg
5 8s 114.2 0.26667 scrambled-1063.jpg
5 8s 114.4667 0.26667 scrambled-1378.jpg
5 8s 114.7333 0.26667 scrambled-685.jpg
5 8s 115 0.26667 scrambled-817.jpg
5 8s 115.2667 0.26667 scrambled-109.jpg
5 8s 115.5333 0.26667 scrambled-280.jpg
5 8s 115.8 0.26667 scrambled-375.jpg
5 8s 116.0667 0.26667 scrambled-888.jpg
5 8s 116.3333 0.26667 scrambled-508.jpg
5 8s 116.6 0.26667 scrambled-317.jpg
5 8s 116.8667 0.26667 scrambled-1298.jpg
5 8s 117.1333 0.26667 scrambled-350.jpg
5 8s 117.4 0.26667 scrambled-1018.jpg
5 8s 117.6667 0.26667 scrambled-1215.jpg
5 8s 117.9333 0.26667 scrambled-1278.jpg
5 8s 118.2 0.26667 scrambled-1381.jpg
5 8s 118.4667 0.26667 scrambled-390.jpg
5 8s 118.7333 0.26667 scrambled-181.jpg
6 4s 144 0.13333 scrambled-1142.jpg
6 4s 144.1333 0.13333 scrambled-863.jpg
6 4s 144.2667 0.13333 scrambled-602.jpg
6 4s 144.4 0.13333 scrambled-1266.jpg
6 4s 144.5333 0.13333 scrambled-664.jpg
6 4s 144.6667 0.13333 scrambled-1346.jpg
6 4s 144.8 0.13333 scrambled-1130.jpg
6 4s 144.9333 0.13333 scrambled-665.jpg
6 4s 145.0667 0.13333 scrambled-170.jpg
6 4s 145.2 0.13333 scrambled-1285.jpg
6 4s 145.3333 0.13333 scrambled-88.jpg
6 4s 145.4667 0.13333 scrambled-455.jpg
6 4s 145.6 0.13333 scrambled-1.jpg
6 4s 145.7333 0.13333 scrambled-1309.jpg
6 4s 145.8667 0.13333 scrambled-133.jpg
6 4s 146 0.13333 scrambled-1017.jpg
6 4s 146.1333 0.13333 scrambled-1187.jpg
6 4s 146.2667 0.13333 scrambled-634.jpg
6 4s 146.4 0.13333 scrambled-1294.jpg
6 4s 146.5333 0.13333 scrambled-279.jpg
6 4s 146.6667 0.13333 scrambled-1090.jpg
6 4s 146.8 0.13333 scrambled-55.jpg
6 4s 146.9333 0.13333 scrambled-620.jpg
6 4s 147.0667 0.13333 scrambled-268.jpg
6 4s 147.2 0.13333 scrambled-1121.jpg
6 4s 147.3333 0.13333 scrambled-1105.jpg
6 4s 147.4667 0.13333 scrambled-49.jpg
6 4s 147.6 0.13333 scrambled-564.jpg
6 4s 147.7333 0.13333 scrambled-453.jpg
6 4s 147.8667 0.13333 scrambled-1043.jpg
7 30s 160 1 scrambled-282.jpg
7 30s 161 1 scrambled-1328.jpg
7 30s 162 1 scrambled-582.jpg
7 30s 163 1 scrambled-1079.jpg
7 30s 164 1 scrambled-45.jpg
7 30s 165 1 scrambled-1331.jpg
7 30s 166 1 scrambled-1016.jpg
7 30s 167 1 scrambled-983.jpg
7 30s 168 1 scrambled-89.jpg
7 30s 169 1 scrambled-929.jpg
7 30s 170 1 scrambled-63.jpg
7 30s 171 1 scrambled-483.jpg
7 30s 172 1 scrambled-401.jpg
7 30s 173 1 scrambled-516.jpg
7 30s 174 1 scrambled-1159.jpg
7 30s 175 1 scrambled-216.jpg
7 30s 176 1 scrambled-1212.jpg
7 30s 177 1 scrambled-616.jpg
7 30s 178 1 scrambled-431.jpg
7 30s 179 1 scrambled-379.jpg
7 30s 180 1 scrambled-489.jpg
7 30s 181 1 scrambled-1347.jpg
7 30s 182 1 scrambled-537.jpg
7 30s 183 1 scrambled-392.jpg
7 30s 184 1 scrambled-577.jpg
7 30s 185 1 scrambled-187.jpg
7 30s 186 1 scrambled-594.jpg
7 30s 187 1 scrambled-819.jpg
7 30s 188 1 scrambled-930.jpg
7 30s 189 1 scrambled-442.jpg
8 8s 202 0.26667 scrambled-826.jpg
8 8s 202.2667 0.26667 scrambled-926.jpg
8 8s 202.5333 0.26667 scrambled-1333.jpg
8 8s 202.8 0.26667 scrambled-428.jpg
8 8s 203.0667 0.26667 scrambled-1232.jpg
8 8s 203.3333 0.26667 scrambled-1109.jpg
8 8s 203.6 0.26667 scrambled-435.jpg
8 8s 203.8667 0.26667 scrambled-1014.jpg
8 8s 204.1333 0.26667 scrambled-549.jpg
8 8s 204.4 0.26667 scrambled-284.jpg
8 8s 204.6667 0.26667 scrambled-93.jpg
8 8s 204.9333 0.26667 scrambled-162.jpg
8 8s 205.2 0.26667 scrambled-1027.jpg
8 8s 205.4667 0.26667 scrambled-805.jpg
8 8s 205.7333 0.26667 scrambled-871.jpg
8 8s 206 0.26667 scrambled-1363.jpg
8 8s 206.2667 0.26667 scrambled-480.jpg
8 8s 206.5333 0.26667 scrambled-1280.jpg
8 8s 206.8 0.26667 scrambled-1429.jpg
8 8s 207.0667 0.26667 scrambled-228.jpg
8 8s 207.3333 0.26667 scrambled-611.jpg
8 8s 207.6 0.26667 scrambled-1380.jpg
8 8s 207.8667 0.26667 scrambled-682.jpg
8 8s 208.1333 0.26667 scrambled-260.jpg
8 8s 208.4 0.26667 scrambled-565.jpg
8 8s 208.6667 0.26667 scrambled-570.jpg
8 8s 208.9333 0.26667 scrambled-1398.jpg
8 8s 209.2 0.26667 scrambled-922.jpg
8 8s 209.4667 0.26667 scrambled-1343.jpg
8 8s 209.7333 0.26667 scrambled-1242.jpg
9 2s 235 0.066667 scrambled-629.jpg
9 2s 235.0667 0.066667 scrambled-347.jpg
9 2s 235.1333 0.066667 scrambled-1186.jpg
9 2s 235.2 0.066667 scrambled-34.jpg
9 2s 235.2667 0.066667 scrambled-848.jpg
9 2s 235.3333 0.066667 scrambled-1367.jpg
9 2s 235.4 0.066667 scrambled-105.jpg
9 2s 235.4667 0.066667 scrambled-332.jpg
9 2s 235.5333 0.066667 scrambled-342.jpg
9 2s 235.6 0.066667 scrambled-305.jpg
9 2s 235.6667 0.066667 scrambled-1291.jpg
9 2s 235.7333 0.066667 scrambled-1001.jpg
9 2s 235.8 0.066667 scrambled-789.jpg
9 2s 235.8667 0.066667 scrambled-1348.jpg
9 2s 235.9333 0.066667 scrambled-26.jpg
9 2s 236 0.066667 scrambled-434.jpg
9 2s 236.0667 0.066667 scrambled-1360.jpg
9 2s 236.1333 0.066667 scrambled-155.jpg
9 2s 236.2 0.066667 scrambled-1094.jpg
9 2s 236.2667 0.066667 scrambled-975.jpg
9 2s 236.3333 0.066667 scrambled-173.jpg
9 2s 236.4 0.066667 scrambled-1059.jpg
9 2s 236.4667 0.066667 scrambled-1091.jpg
9 2s 236.5333 0.066667 scrambled-1368.jpg
9 2s 236.6 0.066667 scrambled-175.jpg
9 2s 236.6667 0.066667 scrambled-1371.jpg
9 2s 236.7333 0.066667 scrambled-1435.jpg
9 2s 236.8 0.066667 scrambled-300.jpg
9 2s 236.8667 0.066667 scrambled-1293.jpg
9 2s 236.9333 0.066667 scrambled-635.jpg
10 15s 249 0.5 scrambled-816.jpg
10 15s 249.5 0.5 scrambled-1168.jpg
10 15s 250 0.5 scrambled-400.jpg
10 15s 250.5 0.5 scrambled-1162.jpg
10 15s 251 0.5 scrambled-904.jpg
10 15s 251.5 0.5 scrambled-657.jpg
10 15s 252 0.5 scrambled-501.jpg
10 15s 252.5 0.5 scrambled-566.jpg
10 15s 253 0.5 scrambled-1154.jpg
10 15s 253.5 0.5 scrambled-898.jpg
10 15s 254 0.5 scrambled-1397.jpg
10 15s 254.5 0.5 scrambled-1276.jpg
10 15s 255 0.5 scrambled-95.jpg
10 15s 255.5 0.5 scrambled-971.jpg
10 15s 256 0.5 scrambled-659.jpg
10 15s 256.5 0.5 scrambled-751.jpg
10 15s 257 0.5 scrambled-388.jpg
10 15s 257.5 0.5 scrambled-17.jpg
10 15s 258 0.5 scrambled-753.jpg
10 15s 258.5 0.5 scrambled-495.jpg
10 15s 259 0.5 scrambled-29.jpg
10 15s 259.5 0.5 scrambled-1160.jpg
10 15s 260 0.5 scrambled-879.jpg
10 15s 260.5 0.5 scrambled-323.jpg
10 15s 261 0.5 scrambled-713.jpg
10 15s 261.5 0.5 scrambled-916.jpg
10 15s 262 0.5 scrambled-165.jpg
10 15s 262.5 0.5 scrambled-844.jpg
10 15s 263 0.5 scrambled-797.jpg
10 15s 263.5 0.5 scrambled-707.jpg
