Exp2 conditions: 2s, 4s, 8s, 15s, 30s
Run duration (s): 276

Trial Condition Onset Duration Image
1 4s 12 0.033333 scrambled-846.jpg
1 4s 12.1333 0.033333 scrambled-1000.jpg
1 4s 12.2667 0.033333 scrambled-381.jpg
1 4s 12.4 0.033333 scrambled-397.jpg
1 4s 12.5333 0.033333 scrambled-780.jpg
1 4s 12.6667 0.033333 scrambled-258.jpg
1 4s 12.8 0.033333 scrambled-823.jpg
1 4s 12.9333 0.033333 scrambled-561.jpg
1 4s 13.0667 0.033333 scrambled-613.jpg
1 4s 13.2 0.033333 scrambled-1073.jpg
1 4s 13.3333 0.033333 scrambled-1176.jpg
1 4s 13.4667 0.033333 scrambled-447.jpg
1 4s 13.6 0.033333 scrambled-1433.jpg
1 4s 13.7333 0.033333 scrambled-739.jpg
1 4s 13.8667 0.033333 scrambled-488.jpg
1 4s 14 0.033333 scrambled-675.jpg
1 4s 14.1333 0.033333 scrambled-109.jpg
1 4s 14.2667 0.033333 scrambled-301.jpg
1 4s 14.4 0.033333 scrambled-783.jpg
1 4s 14.5333 0.033333 scrambled-948.jpg
1 4s 14.6667 0.033333 scrambled-236.jpg
1 4s 14.8 0.033333 scrambled-782.jpg
1 4s 14.9333 0.033333 scrambled-155.jpg
1 4s 15.0667 0.033333 scrambled-738.jpg
1 4s 15.2 0.033333 scrambled-1334.jpg
1 4s 15.3333 0.033333 scrambled-1239.jpg
1 4s 15.4667 0.033333 scrambled-1095.jpg
1 4s 15.6 0.033333 scrambled-718.jpg
1 4s 15.7333 0.033333 scrambled-1186.jpg
1 4s 15.8667 0.033333 scrambled-788.jpg
2 8s 28 0.033333 scrambled-400.jpg
2 8s 28.2667 0.033333 scrambled-1025.jpg
2 8s 28.5333 0.033333 scrambled-760.jpg
2 8s 28.8 0.033333 scrambled-219.jpg
2 8s 29.0667 0.033333 scrambled-409.jpg
2 8s 29.3333 0.033333 scrambled-253.jpg
2 8s 29.6 0.033333 scrambled-1384.jpg
2 8s 29.8667 0.033333 scrambled-849.jpg
2 8s 30.1333 0.033333 scrambled-1300.jpg
2 8s 30.4 0.033333 scrambled-243.jpg
2 8s 30.6667 0.033333 scrambled-171.jpg
2 8s 30.9333 0.033333 scrambled-100.jpg
2 8s 31.2 0.033333 scrambled-104.jpg
2 8s 31.4667 0.033333 scrambled-60.jpg
2 8s 31.7333 0.033333 scrambled-673.jpg
2 8s 32 0.033333 scrambled-1087.jpg
2 8s 32.2667 0.033333 scrambled-1419.jpg
