Exp1 conditions: 2s, 4s, 8s, 15s, 30s
Run duration (s): 276

Trial Condition Onset Duration Image
1 4s 12 4 scrambled-953.jpg
2 30s 28 30 scrambled-355.jpg
3 8s 83 8 scrambled-932.jpg
4 15s 103 15 scrambled-1023.jpg
5 2s 130 2 scrambled-744.jpg
6 30s 144 30 scrambled-681.jpg
7 15s 186 15 scrambled-196.jpg
8 4s 213 4 scrambled-820.jpg
9 2s 229 2 scrambled-589.jpg
10 8s 256 8 scrambled-1079.jpg
