Exp2 conditions: 2s, 4s, 8s, 15s, 30s
Run duration (s): 276

Trial Condition Onset Duration Image
3 15s 47.5 0.033333 scrambled-105.jpg
3 15s 48 0.033333 scrambled-383.jpg
3 15s 48.5 0.033333 scrambled-1145.jpg
3 15s 49 0.033333 scrambled-384.jpg
3 15s 49.5 0.033333 scrambled-1137.jpg
3 15s 50 0.033333 scrambled-685.jpg
3 15s 50.5 0.033333 scrambled-545.jpg
3 15s 51 0.033333 scrambled-503.jpg
3 15s 51.5 0.033333 scrambled-319.jpg
3 15s 52 0.033333 scrambled-704.jpg
3 15s 52.5 0.033333 scrambled-1401.jpg
3 15s 53 0.033333 scrambled-260.jpg
3 15s 53.5 0.033333 scrambled-823.jpg
3 15s 54 0.033333 scrambled-737.jpg
3 15s 54.5 0.033333 scrambled-1020.jpg
3 15s 55 0.033333 scrambled-151.jpg
3 15s 55.5 0.033333 scrambled-747.jpg
3 15s 56 0.033333 scrambled-161.jpg
3 15s 56.5 0.033333 scrambled-1272.jpg
3 15s 57 0.033333 scrambled-666.jpg
3 15s 57.5 0.033333 scrambled-711.jpg
3 15s 58 0.033333 scrambled-1204.jpg
3 15s 58.5 0.033333 scrambled-1239.jpg
3 15s 59 0.033333 scrambled-214.jpg
3 15s 59.5 0.033333 scrambled-240.jpg
3 15s 60 0.033333 scrambled-185.jpg
3 15s 60.5 0.033333 scrambled-1294.jpg
4 30s 73 0.033333 scrambled-674.jpg
4 30s 74 0.033333 scrambled-446.jpg
4 30s 75 0.033333 scrambled-1086.jpg
4 30s 76 0.033333 scrambled-1329.jpg
4 30s 77 0.033333 scrambled-732.jpg
4 30s 78 0.033333 scrambled-1305.jpg
4 30s 79 0.033333 scrambled-67.jpg
4 30s 80 0.033333 scrambled-1303.jpg
4 30s 81 0.033333 scrambled-869.jpg
4 30s 82 0.033333 scrambled-1029.jpg
4 30s 83 0.033333 scrambled-831.jpg
4 30s 84 0.033333 scrambled-1280.jpg
4 30s 85 0.033333 scrambled-830.jpg
4 30s 86 0.033333 scrambled-1370.jpg
4 30s 87 0.033333 scrambled-1007.jpg
4 30s 88 0.033333 scrambled-365.jpg
4 30s 89 0.033333 scrambled-289.jpg
4 30s 90 0.033333 scrambled-789.jpg
4 30s 91 0.033333 scrambled-755.jpg
4 30s 92 0.033333 scrambled-49.jpg
4 30s 93 0.033333 scrambled-272.jpg
4 30s 94 0.033333 scrambled-1317.jpg
4 30s 95 0.033333 scrambled-1260.jpg
4 30s 96 0.033333 scrambled-10.jpg
4 30s 97 0.033333 scrambled-977.jpg
4 30s 98 0.033333 scrambled-931.jpg
4 30s 99 0.033333 scrambled-1071.jpg
4 30s 100 0.033333 scrambled-1440.jpg
4 30s 101 0.033333 scrambled-1132.jpg
4 30s 102 0.033333 scrambled-950.jpg
5 4s 115 0.033333 scrambled-1304.jpg
5 4s 115.1333 0.033333 scrambled-746.jpg
5 4s 115.2667 0.033333 scrambled-1085.jpg
5 4s 115.4 0.033333 scrambled-608.jpg
5 4s 115.5333 0.033333 scrambled-39.jpg
5 4s 115.6667 0.033333 scrambled-1051.jpg
5 4s 115.8 0.033333 scrambled-236.jpg
5 4s 115.9333 0.033333 scrambled-1355.jpg
5 4s 116.0667 0.033333 scrambled-211.jpg
5 4s 116.2 0.033333 scrambled-611.jpg
5 4s 116.3333 0.033333 scrambled-200.jpg
5 4s 116.4667 0.033333 scrambled-385.jpg
5 4s 116.6 0.033333 scrambled-177.jpg
5 4s 116.7333 0.033333 scrambled-897.jpg
5 4s 116.8667 0.033333 scrambled-1179.jpg
5 4s 117 0.033333 scrambled-134.jpg
5 4s 117.1333 0.033333 scrambled-834.jpg
5 4s 117.2667 0.033333 scrambled-367.jpg
5 4s 117.4 0.033333 scrambled-726.jpg
5 4s 117.5333 0.033333 scrambled-477.jpg
5 4s 117.6667 0.033333 scrambled-1120.jpg
5 4s 117.8 0.033333 scrambled-1112.jpg
5 4s 117.9333 0.033333 scrambled-515.jpg
5 4s 118.0667 0.033333 scrambled-1157.jpg
5 4s 118.2 0.033333 scrambled-6.jpg
5 4s 118.3333 0.033333 scrambled-837.jpg
5 4s 118.4667 0.033333 scrambled-590.jpg
5 4s 118.6 0.033333 scrambled-901.jpg
5 4s 118.7333 0.033333 scrambled-697.jpg
5 4s 118.8667 0.033333 scrambled-652.jpg
6 2s 144 0.033333 scrambled-376.jpg
6 2s 144.0667 0.033333 scrambled-1408.jpg
6 2s 144.1333 0.033333 scrambled-957.jpg
6 2s 144.2 0.033333 scrambled-540.jpg
6 2s 144.2667 0.033333 scrambled-911.jpg
6 2s 144.3333 0.033333 scrambled-175.jpg
6 2s 144.4 0.033333 scrambled-784.jpg
6 2s 144.4667 0.033333 scrambled-1267.jpg
6 2s 144.5333 0.033333 scrambled-1248.jpg
6 2s 144.6 0.033333 scrambled-432.jpg
6 2s 144.6667 0.033333 scrambled-251.jpg
6 2s 144.7333 0.033333 scrambled-806.jpg
6 2s 144.8 0.033333 scrambled-832.jpg
6 2s 144.8667 0.033333 scrambled-1010.jpg
6 2s 144.9333 0.033333 scrambled-915.jpg
6 2s 145 0.033333 scrambled-1062.jpg
6 2s 145.0667 0.033333 scrambled-58.jpg
6 2s 145.1333 0.033333 scrambled-1093.jpg
6 2s 145.2 0.033333 scrambled-1127.jpg
6 2s 145.2667 0.033333 scrambled-37.jpg
6 2s 145.3333 0.033333 scrambled-1118.jpg
6 2s 145.4 0.033333 scrambled-1328.jpg
6 2s 145.4667 0.033333 scrambled-1316.jpg
6 2s 145.5333 0.033333 scrambled-55.jpg
6 2s 145.6 0.033333 scrambled-330.jpg
6 2s 145.6667 0.033333 scrambled-1400.jpg
6 2s 145.7333 0.033333 scrambled-975.jpg
6 2s 145.8 0.033333 scrambled-467.jpg
6 2s 145.8667 0.033333 scrambled-787.jpg
6 2s 145.9333 0.033333 scrambled-255.jpg
7 30s 158 0.033333 scrambled-846.jpg
7 30s 159 0.033333 scrambled-135.jpg
7 30s 160 0.033333 scrambled-616.jpg
7 30s 161 0.033333 scrambled-761.jpg
7 30s 162 0.033333 scrambled-172.jpg
7 30s 163 0.033333 scrambled-110.jpg
7 30s 164 0.033333 scrambled-466.jpg
7 30s 165 0.033333 scrambled-904.jpg
7 30s 166 0.033333 scrambled-441.jpg
7 30s 167 0.033333 scrambled-452.jpg
7 30s 168 0.033333 scrambled-1236.jpg
7 30s 169 0.033333 scrambled-967.jpg
7 30s 170 0.033333 scrambled-627.jpg
7 30s 171 0.033333 scrambled-1413.jpg
7 30s 172 0.033333 scrambled-400.jpg
7 30s 173 0.033333 scrambled-1015.jpg
7 30s 174 0.033333 scrambled-547.jpg
7 30s 175 0.033333 scrambled-475.jpg
7 30s 176 0.033333 scrambled-549.jpg
7 30s 177 0.033333 scrambled-716.jpg
7 30s 178 0.033333 scrambled-1409.jpg
7 30s 179 0.033333 scrambled-335.jpg
7 30s 180 0.033333 scrambled-254.jpg
7 30s 181 0.033333 scrambled-1185.jpg
7 30s 182 0.033333 scrambled-13.jpg
7 30s 183 0.033333 scrambled-199.jpg
7 30s 184 0.033333 scrambled-918.jpg
7 30s 185 0.033333 scrambled-69.jpg
7 30s 186 0.033333 scrambled-1022.jpg
7 30s 187 0.033333 scrambled-57.jpg
8 8s 200 0.033333 scrambled-1192.jpg
8 8s 200.2667 0.033333 scrambled-115.jpg
8 8s 200.5333 0.033333 scrambled-956.jpg
8 8s 200.8 0.033333 scrambled-1164.jpg
8 8s 201.0667 0.033333 scrambled-406.jpg
8 8s 201.3333 0.033333 scrambled-343.jpg
8 8s 201.6 0.033333 scrambled-99.jpg
8 8s 201.8667 0.033333 scrambled-1359.jpg
8 8s 202.1333 0.033333 scrambled-730.jpg
8 8s 202.4 0.033333 scrambled-998.jpg
8 8s 202.6667 0.033333 scrambled-366.jpg
8 8s 202.9333 0.033333 scrambled-1030.jpg
8 8s 203.2 0.033333 scrambled-299.jpg
8 8s 203.4667 0.033333 scrambled-166.jpg
8 8s 203.7333 0.033333 scrambled-279.jpg
8 8s 204 0.033333 scrambled-101.jpg
8 8s 204.2667 0.033333 scrambled-476.jpg
8 8s 204.5333 0.033333 scrambled-117.jpg
8 8s 204.8 0.033333 scrambled-54.jpg
8 8s 205.0667 0.033333 scrambled-938.jpg
8 8s 205.3333 0.033333 scrambled-786.jpg
8 8s 205.6 0.033333 scrambled-244.jpg
8 8s 205.8667 0.033333 scrambled-167.jpg
8 8s 206.1333 0.033333 scrambled-1193.jpg
8 8s 206.4 0.033333 scrambled-1391.jpg
8 8s 206.6667 0.033333 scrambled-437.jpg
8 8s 206.9333 0.033333 scrambled-292.jpg
8 8s 207.2 0.033333 scrambled-338.jpg
8 8s 207.4667 0.033333 scrambled-281.jpg
8 8s 207.7333 0.033333 scrambled-621.jpg
9 15s 220 0.033333 scrambled-890.jpg
9 15s 220.5 0.033333 scrambled-136.jpg
9 15s 221 0.033333 scrambled-337.jpg
9 15s 221.5 0.033333 scrambled-644.jpg
9 15s 222 0.033333 scrambled-1012.jpg
9 15s 222.5 0.033333 scrambled-714.jpg
9 15s 223 0.033333 scrambled-872.jpg
9 15s 223.5 0.033333 scrambled-1188.jpg
9 15s 224 0.033333 scrambled-582.jpg
9 15s 224.5 0.033333 scrambled-1253.jpg
9 15s 225 0.033333 scrambled-756.jpg
9 15s 225.5 0.033333 scrambled-249.jpg
9 15s 226 0.033333 scrambled-512.jpg
9 15s 226.5 0.033333 scrambled-422.jpg
9 15s 227 0.033333 scrambled-374.jpg
9 15s 227.5 0.033333 scrambled-741.jpg
9 15s 228 0.033333 scrambled-1390.jpg
9 15s 228.5 0.033333 scrambled-1212.jpg
9 15s 229 0.033333 scrambled-1398.jpg
9 15s 229.5 0.033333 scrambled-554.jpg
9 15s 230 0.033333 scrambled-921.jpg
9 15s 230.5 0.033333 scrambled-982.jpg
9 15s 231 0.033333 scrambled-1346.jpg
9 15s 231.5 0.033333 scrambled-1173.jpg
9 15s 232 0.033333 scrambled-1259.jpg
9 15s 232.5 0.033333 scrambled-80.jpg
9 15s 233 0.033333 scrambled-1003.jpg
9 15s 233.5 0.033333 scrambled-513.jpg
9 15s 234 0.033333 scrambled-1404.jpg
9 15s 234.5 0.033333 scrambled-705.jpg
10 4s 247 0.033333 scrambled-392.jpg
10 4s 247.1333 0.033333 scrambled-52.jpg
10 4s 247.2667 0.033333 scrambled-62.jpg
10 4s 247.4 0.033333 scrambled-188.jpg
10 4s 247.5333 0.033333 scrambled-1002.jpg
10 4s 247.6667 0.033333 scrambled-573.jpg
10 4s 247.8 0.033333 scrambled-541.jpg
10 4s 247.9333 0.033333 scrambled-393.jpg
10 4s 248.0667 0.033333 scrambled-1300.jpg
10 4s 248.2 0.033333 scrambled-765.jpg
10 4s 248.3333 0.033333 scrambled-82.jpg
10 4s 248.4667 0.033333 scrambled-672.jpg
10 4s 248.6 0.033333 scrambled-1084.jpg
10 4s 248.7333 0.033333 scrambled-557.jpg
10 4s 248.8667 0.033333 scrambled-669.jpg
10 4s 249 0.033333 scrambled-206.jpg
10 4s 249.1333 0.033333 scrambled-689.jpg
10 4s 249.2667 0.033333 scrambled-1101.jpg
10 4s 249.4 0.033333 scrambled-309.jpg
10 4s 249.5333 0.033333 scrambled-414.jpg
10 4s 249.6667 0.033333 scrambled-566.jpg
10 4s 249.8 0.033333 scrambled-1088.jpg
10 4s 249.9333 0.033333 scrambled-878.jpg
10 4s 250.0667 0.033333 scrambled-494.jpg
10 4s 250.2 0.033333 scrambled-480.jpg
10 4s 250.3333 0.033333 scrambled-501.jpg
10 4s 250.4667 0.033333 scrambled-182.jpg
10 4s 250.6 0.033333 scrambled-628.jpg
10 4s 250.7333 0.033333 scrambled-195.jpg
10 4s 250.8667 0.033333 scrambled-835.jpg
