Exp3 conditions: 2s, 4s, 8s, 15s, 30s
Run duration (s): 276

Trial Condition Onset Duration Image
1 2s 12 0.066667 scrambled-1154.jpg
1 2s 12.0667 0.066667 scrambled-886.jpg
1 2s 12.1333 0.066667 scrambled-172.jpg
1 2s 12.2 0.066667 scrambled-997.jpg
1 2s 12.2667 0.066667 scrambled-614.jpg
1 2s 12.3333 0.066667 scrambled-983.jpg
1 2s 12.4 0.066667 scrambled-281.jpg
1 2s 12.4667 0.066667 scrambled-901.jpg
1 2s 12.5333 0.066667 scrambled-765.jpg
1 2s 12.6 0.066667 scrambled-621.jpg
1 2s 12.6667 0.066667 scrambled-1174.jpg
1 2s 12.7333 0.066667 scrambled-300.jpg
1 2s 12.8 0.066667 scrambled-715.jpg
1 2s 12.8667 0.066667 scrambled-5.jpg
1 2s 12.9333 0.066667 scrambled-991.jpg
1 2s 13 0.066667 scrambled-368.jpg
1 2s 13.0667 0.066667 scrambled-1356.jpg
1 2s 13.1333 0.066667 scrambled-186.jpg
1 2s 13.2 0.066667 scrambled-1124.jpg
1 2s 13.2667 0.066667 scrambled-524.jpg
1 2s 13.3333 0.066667 scrambled-1411.jpg
1 2s 13.4 0.066667 scrambled-832.jpg
1 2s 13.4667 0.066667 scrambled-1401.jpg
1 2s 13.5333 0.066667 scrambled-236.jpg
1 2s 13.6 0.066667 scrambled-204.jpg
1 2s 13.6667 0.066667 scrambled-1158.jpg
1 2s 13.7333 0.066667 scrambled-389.jpg
1 2s 13.8 0.066667 scrambled-1244.jpg
1 2s 13.8667 0.066667 scrambled-75.jpg
1 2s 13.9333 0.066667 scrambled-794.jpg
2 30s 39 1 scrambled-1340.jpg
2 30s 40 1 scrambled-304.jpg
2 30s 41 1 scrambled-41.jpg
2 30s 42 1 scrambled-113.jpg
2 30s 43 1 scrambled-93.jpg
2 30s 44 1 scrambled-698.jpg
2 30s 45 1 scrambled-1260.jpg
2 30s 46 1 scrambled-584.jpg
2 30s 47 1 scrambled-1115.jpg
2 30s 48 1 scrambled-1051.jpg
2 30s 49 1 scrambled-823.jpg
2 30s 50 1 scrambled-1055.jpg
2 30s 51 1 scrambled-1008.jpg
2 30s 52 1 scrambled-541.jpg
2 30s 53 1 scrambled-977.jpg
2 30s 54 1 scrambled-911.jpg
2 30s 55 1 scrambled-1216.jpg
2 30s 56 1 scrambled-971.jpg
2 30s 57 1 scrambled-779.jpg
2 30s 58 1 scrambled-117.jpg
2 30s 59 1 scrambled-690.jpg
2 30s 60 1 scrambled-1246.jpg
2 30s 61 1 scrambled-3.jpg
2 30s 62 1 scrambled-116.jpg
2 30s 63 1 scrambled-367.jpg
2 30s 64 1 scrambled-487.jpg
2 30s 65 1 scrambled-189.jpg
2 30s 66 1 scrambled-577.jpg
2 30s 67 1 scrambled-1032.jpg
2 30s 68 1 scrambled-802.jpg
3 4s 81 0.13333 scrambled-438.jpg
3 4s 81.1333 0.13333 scrambled-1016.jpg
3 4s 81.2667 0.13333 scrambled-1335.jpg
3 4s 81.4 0.13333 scrambled-1292.jpg
3 4s 81.5333 0.13333 scrambled-661.jpg
3 4s 81.6667 0.13333 scrambled-356.jpg
3 4s 81.8 0.13333 scrambled-287.jpg
3 4s 81.9333 0.13333 scrambled-684.jpg
3 4s 82.0667 0.13333 scrambled-1247.jpg
3 4s 82.2 0.13333 scrambled-237.jpg
3 4s 82.3333 0.13333 scrambled-334.jpg
3 4s 82.4667 0.13333 scrambled-804.jpg
3 4s 82.6 0.13333 scrambled-606.jpg
3 4s 82.7333 0.13333 scrambled-437.jpg
3 4s 82.8667 0.13333 scrambled-939.jpg
3 4s 83 0.13333 scrambled-760.jpg
3 4s 83.1333 0.13333 scrambled-473.jpg
3 4s 83.2667 0.13333 scrambled-1140.jpg
3 4s 83.4 0.13333 scrambled-768.jpg
3 4s 83.5333 0.13333 scrambled-476.jpg
3 4s 83.6667 0.13333 scrambled-220.jpg
3 4s 83.8 0.13333 scrambled-575.jpg
3 4s 83.9333 0.13333 scrambled-1196.jpg
3 4s 84.0667 0.13333 scrambled-1248.jpg
3 4s 84.2 0.13333 scrambled-132.jpg
3 4s 84.3333 0.13333 scrambled-1315.jpg
3 4s 84.4667 0.13333 scrambled-1277.jpg
3 4s 84.6 0.13333 scrambled-1035.jpg
3 4s 84.7333 0.13333 scrambled-1005.jpg
3 4s 84.8667 0.13333 scrambled-534.jpg
4 15s 97 0.5 scrambled-1088.jpg
4 15s 97.5 0.5 scrambled-1131.jpg
4 15s 98 0.5 scrambled-179.jpg
4 15s 98.5 0.5 scrambled-1150.jpg
4 15s 99 0.5 scrambled-1258.jpg
4 15s 99.5 0.5 scrambled-866.jpg
4 15s 100 0.5 scrambled-418.jpg
4 15s 100.5 0.5 scrambled-1081.jpg
4 15s 101 0.5 scrambled-887.jpg
4 15s 101.5 0.5 scrambled-359.jpg
4 15s 102 0.5 scrambled-230.jpg
4 15s 102.5 0.5 scrambled-1369.jpg
4 15s 103 0.5 scrambled-1250.jpg
4 15s 103.5 0.5 scrambled-1089.jpg
4 15s 104 0.5 scrambled-203.jpg
4 15s 104.5 0.5 scrambled-1272.jpg
4 15s 105 0.5 scrambled-780.jpg
4 15s 105.5 0.5 scrambled-309.jpg
4 15s 106 0.5 scrambled-1217.jpg
4 15s 106.5 0.5 scrambled-818.jpg
4 15s 107 0.5 scrambled-1366.jpg
4 15s 107.5 0.5 scrambled-166.jpg
4 15s 108 0.5 scrambled-39.jpg
4 15s 108.5 0.5 scrambled-996.jpg
4 15s 109 0.5 scrambled-221.jpg
4 15s 109.5 0.5 scrambled-1440.jpg
4 15s 110 0.5 scrambled-896.jpg
4 15s 110.5 0.5 scrambled-982.jpg
4 15s 111 0.5 scrambled-1437.jpg
4 15s 111.5 0.5 scrambled-128.jpg
5 8s 124 0.26667 scrambled-1234.jpg
5 8s 124.2667 0.26667 scrambled-44.jpg
5 8s 124.5333 0.26667 scrambled-436.jpg
5 8s 124.8 0.26667 scrambled-1358.jpg
5 8s 125.0667 0.26667 scrambled-821.jpg
5 8s 125.3333 0.26667 scrambled-613.jpg
5 8s 125.6 0.26667 scrambled-535.jpg
5 8s 125.8667 0.26667 scrambled-485.jpg
5 8s 126.1333 0.26667 scrambled-450.jpg
5 8s 126.4 0.26667 scrambled-1100.jpg
5 8s 126.6667 0.26667 scrambled-226.jpg
5 8s 126.9333 0.26667 scrambled-1210.jpg
5 8s 127.2 0.26667 scrambled-848.jpg
5 8s 127.4667 0.26667 scrambled-372.jpg
5 8s 127.7333 0.26667 scrambled-1295.jpg
5 8s 128 0.26667 scrambled-433.jpg
5 8s 128.2667 0.26667 scrambled-143.jpg
5 8s 128.5333 0.26667 scrambled-552.jpg
5 8s 128.8 0.26667 scrambled-927.jpg
5 8s 129.0667 0.26667 scrambled-1204.jpg
5 8s 129.3333 0.26667 scrambled-1385.jpg
5 8s 129.6 0.26667 scrambled-592.jpg
5 8s 129.8667 0.26667 scrambled-349.jpg
5 8s 130.1333 0.26667 scrambled-1382.jpg
5 8s 130.4 0.26667 scrambled-1020.jpg
5 8s 130.6667 0.26667 scrambled-1077.jpg
5 8s 130.9333 0.26667 scrambled-874.jpg
5 8s 131.2 0.26667 scrambled-193.jpg
5 8s 131.4667 0.26667 scrambled-626.jpg
5 8s 131.7333 0.26667 scrambled-825.jpg
6 4s 144 0.13333 scrambled-98.jpg
6 4s 144.1333 0.13333 scrambled-180.jpg
6 4s 144.2667 0.13333 scrambled-1125.jpg
6 4s 144.4 0.13333 scrambled-1047.jpg
6 4s 144.5333 0.13333 scrambled-891.jpg
6 4s 144.6667 0.13333 scrambled-1079.jpg
6 4s 144.8 0.13333 scrambled-931.jpg
6 4s 144.9333 0.13333 scrambled-1021.jpg
6 4s 145.0667 0.13333 scrambled-854.jpg
6 4s 145.2 0.13333 scrambled-1276.jpg
6 4s 145.3333 0.13333 scrambled-807.jpg
6 4s 145.4667 0.13333 scrambled-744.jpg
6 4s 145.6 0.13333 scrambled-177.jpg
6 4s 145.7333 0.13333 scrambled-383.jpg
6 4s 145.8667 0.13333 scrambled-665.jpg
6 4s 146 0.13333 scrambled-1313.jpg
6 4s 146.1333 0.13333 scrambled-597.jpg
6 4s 146.2667 0.13333 scrambled-894.jpg
6 4s 146.4 0.13333 scrambled-944.jpg
6 4s 146.5333 0.13333 scrambled-758.jpg
