Exp2 conditions: 2s, 4s, 8s, 15s, 30s
Run duration (s): 276

Trial Condition Onset Duration Image
1 30s 12 0.033333 scrambled-1104.jpg
1 30s 13 0.033333 scrambled-443.jpg
1 30s 14 0.033333 scrambled-486.jpg
1 30s 15 0.033333 scrambled-362.jpg
1 30s 16 0.033333 scrambled-491.jpg
1 30s 17 0.033333 scrambled-784.jpg
1 30s 18 0.033333 scrambled-1418.jpg
1 30s 19 0.033333 scrambled-161.jpg
1 30s 20 0.033333 scrambled-24.jpg
1 30s 21 0.033333 scrambled-1325.jpg
1 30s 22 0.033333 scrambled-902.jpg
1 30s 23 0.033333 scrambled-706.jpg
1 30s 24 0.033333 scrambled-261.jpg
1 30s 25 0.033333 scrambled-553.jpg
1 30s 26 0.033333 scrambled-780.jpg
1 30s 27 0.033333 scrambled-864.jpg
1 30s 28 0.033333 scrambled-597.jpg
1 30s 29 0.033333 scrambled-547.jpg
1 30s 30 0.033333 scrambled-1300.jpg
1 30s 31 0.033333 scrambled-1220.jpg
1 30s 32 0.033333 scrambled-1003.jpg
1 30s 33 0.033333 scrambled-1129.jpg
1 30s 34 0.033333 scrambled-1365.jpg
1 30s 35 0.033333 scrambled-1075.jpg
1 30s 36 0.033333 scrambled-746.jpg
1 30s 37 0.033333 scrambled-1318.jpg
1 30s 38 0.033333 scrambled-877.jpg
1 30s 39 0.033333 scrambled-125.jpg
1 30s 40 0.033333 scrambled-1139.jpg
1 30s 41 0.033333 scrambled-487.jpg
2 2s 54 0.033333 scrambled-618.jpg
2 2s 54.0667 0.033333 scrambled-849.jpg
2 2s 54.1333 0.033333 scrambled-665.jpg
2 2s 54.2 0.033333 scrambled-856.jpg
2 2s 54.2667 0.033333 scrambled-105.jpg
2 2s 54.3333 0.033333 scrambled-772.jpg
2 2s 54.4 0.033333 scrambled-35.jpg
2 2s 54.4667 0.033333 scrambled-1334.jpg
2 2s 54.5333 0.033333 scrambled-1113.jpg
2 2s 54.6 0.033333 scrambled-1066.jpg
2 2s 54.6667 0.033333 scrambled-399.jpg
2 2s 54.7333 0.033333 scrambled-1351.jpg
2 2s 54.8 0.033333 scrambled-810.jpg
2 2s 54.8667 0.033333 scrambled-89.jpg
2 2s 54.9333 0.033333 scrambled-1429.jpg
2 2s 55 0.033333 scrambled-785.jpg
2 2s 55.0667 0.033333 scrambled-219.jpg
2 2s 55.1333 0.033333 scrambled-839.jpg
2 2s 55.2 0.033333 scrambled-17.jpg
2 2s 55.2667 0.033333 scrambled-713.jpg
2 2s 55.3333 0.033333 scrambled-732.jpg
2 2s 55.4 0.033333 scrambled-1204.jpg
2 2s 55.4667 0.033333 scrambled-595.jpg
2 2s 55.5333 0.033333 scrambled-532.jpg
2 2s 55.6 0.033333 scrambled-741.jpg
2 2s 55.6667 0.033333 scrambled-1366.jpg
2 2s 55.7333 0.033333 scrambled-560.jpg
2 2s 55.8 0.033333 scrambled-615.jpg
2 2s 55.8667 0.033333 scrambled-1401.jpg
2 2s 55.9333 0.033333 scrambled-429.jpg
3 8s 68 0.033333 scrambled-1393.jpg
3 8s 68.2667 0.033333 scrambled-447.jpg
3 8s 68.5333 0.033333 scrambled-235.jpg
3 8s 68.8 0.033333 scrambled-709.jpg
3 8s 69.0667 0.033333 scrambled-588.jpg
3 8s 69.3333 0.033333 scrambled-857.jpg
3 8s 69.6 0.033333 scrambled-634.jpg
3 8s 69.8667 0.033333 scrambled-501.jpg
3 8s 70.1333 0.033333 scrambled-711.jpg
3 8s 70.4 0.033333 scrambled-104.jpg
