Exp3 conditions: 2s, 4s, 8s, 15s, 30s
Run duration (s): 276

Trial Condition Onset Duration Image
1 4s 25 0.13333 scrambled-251.jpg
1 4s 25.1333 0.13333 scrambled-1307.jpg
1 4s 25.2667 0.13333 scrambled-96.jpg
1 4s 25.4 0.13333 scrambled-489.jpg
1 4s 25.5333 0.13333 scrambled-388.jpg
1 4s 25.6667 0.13333 scrambled-651.jpg
1 4s 25.8 0.13333 scrambled-172.jpg
1 4s 25.9333 0.13333 scrambled-1150.jpg
1 4s 26.0667 0.13333 scrambled-222.jpg
1 4s 26.2 0.13333 scrambled-897.jpg
1 4s 26.3333 0.13333 scrambled-292.jpg
1 4s 26.4667 0.13333 scrambled-20.jpg
1 4s 26.6 0.13333 scrambled-941.jpg
1 4s 26.7333 0.13333 scrambled-829.jpg
1 4s 26.8667 0.13333 scrambled-41.jpg
1 4s 27 0.13333 scrambled-254.jpg
1 4s 27.1333 0.13333 scrambled-279.jpg
1 4s 27.2667 0.13333 scrambled-226.jpg
1 4s 27.4 0.13333 scrambled-487.jpg
1 4s 27.5333 0.13333 scrambled-186.jpg
1 4s 27.6667 0.13333 scrambled-820.jpg
1 4s 27.8 0.13333 scrambled-1174.jpg
1 4s 27.9333 0.13333 scrambled-1341.jpg
1 4s 28.0667 0.13333 scrambled-883.jpg
1 4s 28.2 0.13333 scrambled-372.jpg
1 4s 28.3333 0.13333 scrambled-1241.jpg
1 4s 28.4667 0.13333 scrambled-1025.jpg
1 4s 28.6 0.13333 scrambled-1230.jpg
1 4s 28.7333 0.13333 scrambled-643.jpg
1 4s 28.8667 0.13333 scrambled-1048.jpg
2 15s 41 0.5 scrambled-310.jpg
2 15s 41.5 0.5 scrambled-319.jpg
2 15s 42 0.5 scrambled-1204.jpg
2 15s 42.5 0.5 scrambled-131.jpg
2 15s 43 0.5 scrambled-108.jpg
2 15s 43.5 0.5 scrambled-703.jpg
2 15s 44 0.5 scrambled-1160.jpg
2 15s 44.5 0.5 scrambled-1308.jpg
2 15s 45 0.5 scrambled-1237.jpg
2 15s 45.5 0.5 scrambled-1322.jpg
2 15s 46 0.5 scrambled-1208.jpg
2 15s 46.5 0.5 scrambled-272.jpg
2 15s 47 0.5 scrambled-91.jpg
2 15s 47.5 0.5 scrambled-810.jpg
2 15s 48 0.5 scrambled-198.jpg
2 15s 48.5 0.5 scrambled-33.jpg
2 15s 49 0.5 scrambled-1149.jpg
2 15s 49.5 0.5 scrambled-792.jpg
2 15s 50 0.5 scrambled-1051.jpg
2 15s 50.5 0.5 scrambled-1054.jpg
2 15s 51 0.5 scrambled-7.jpg
2 15s 51.5 0.5 scrambled-1077.jpg
2 15s 52 0.5 scrambled-1338.jpg
2 15s 52.5 0.5 scrambled-1392.jpg
2 15s 53 0.5 scrambled-1068.jpg
2 15s 53.5 0.5 scrambled-1373.jpg
2 15s 54 0.5 scrambled-72.jpg
2 15s 54.5 0.5 scrambled-691.jpg
